Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,SQ_LDS_BANK_CONFLICT,LDSBankConflict
44,2,1,427437,427437,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1162399644774683,1162399644837226,0,0.000000,0.000000
45,2,1,427437,427437,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1162399644897027,1162399664169097,0,204472320.000000,0.264254
46,2,1,427437,427437,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1162399664589859,1162399664642419,0,0.000000,0.000000
47,2,1,427437,427437,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1162399664716629,1162399683824803,0,204472320.000000,0.264890
48,2,1,427437,427437,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1162399684184988,1162399684236626,0,0.000000,0.000000
49,2,1,427437,427437,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1162399684289387,1162399703302183,0,204472320.000000,0.264381
50,2,1,427437,427437,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1162399703661365,1162399703714126,0,0.000000,0.000000
51,2,1,427437,427437,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1162399703768570,1162399722694167,0,204472320.000000,0.264847
52,2,1,427437,427437,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1162399723043006,1162399723095085,0,0.000000,0.000000
53,2,1,427437,427437,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1162399723143318,1162399742037282,0,204472320.000000,0.264901
54,2,1,427437,427437,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1162399742358135,1162399761369447,0,204472320.000000,0.265161
55,2,1,427437,427437,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1162399761727347,1162399761779706,0,0.000000,0.000000
56,2,1,427437,427437,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1162399761853475,1162399780706746,0,204472320.000000,0.264531
57,2,1,427437,427437,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1162399781083488,1162399781134004,0,0.000000,0.000000
58,2,1,427437,427437,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1162399781198391,1162399800069142,0,204472320.000000,0.264893
59,2,1,427437,427437,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1162399800482207,1162399800534326,0,0.000000,0.000000
60,2,1,427437,427437,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1162399800595735,1162399819565793,0,204472320.000000,0.265121
61,2,1,427437,427437,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1162399819940409,1162399819993411,0,0.000000,0.000000
62,2,1,427437,427437,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1162399820054751,1162399839135663,0,204472320.000000,0.264735
63,2,1,427437,427437,16777216,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul>>(int, at::native::FillFunctor<int>, std::array<char*, 1ul>) (.kd)",1162399839505830,1162399839557388,0,0.000000,0.000000
64,2,1,427437,427437,1572864,128,32768,12,128,384,112,64,"attn_fwd.kd",1162399839611192,1162399858431387,0,204472320.000000,0.264738
